,stopwords_removed,pos_tags,wordnet_pos,lemmatized
120,"['monday', '•', '🎸•', '•', '🥁🥁🥁🥁🥁', '•', 'captains', 'and', 'pentagon', '•', '🎷🎷🎷🎷🎷•', '🎹🎹🎹🎹🎹', '•', 'african', 'music', 'industry', 'march', '7', '2022', 'hashtag', '•', '∆nkh', '•', '°', 'at', 'ile', 'ibeji', 'farm', '•', '•', 'detroit', 'michigama', '•', '|waawiiyaatanong', '|∆|', '•', '||', '•', '|∆|']","[('monday', 'NN'), ('•', 'NNP'), ('🎸•', 'NNP'), ('•', 'NNP'), ('🥁🥁🥁🥁🥁', 'NNP'), ('•', 'NNP'), ('captains', 'NNS'), ('and', 'CC'), ('pentagon', 'NN'), ('•', 'NNP'), ('🎷🎷🎷🎷🎷•', 'NNP'), ('🎹🎹🎹🎹🎹', 'NNP'), ('•', 'JJ'), ('african', 'JJ'), ('music', 'NN'), ('industry', 'NN'), ('march', 'VBD'), ('7', 'CD'), ('2022', 'CD'), ('hashtag', 'NN'), ('•', 'NNP'), ('∆nkh', 'NNP'), ('•', 'NNP'), ('°', 'NNP'), ('at', 'IN'), ('ile', 'JJ'), ('ibeji', 'NN'), ('farm', 'NN'), ('•', 'NNP'), ('•', 'NNP'), ('detroit', 'VBZ'), ('michigama', 'NN'), ('•', 'NN'), ('|waawiiyaatanong', 'NNP'), ('|∆|', 'NNP'), ('•', 'NNP'), ('||', 'NNP'), ('•', 'NNP'), ('|∆|', 'NN')]","[('monday', 'n'), ('•', 'n'), ('🎸•', 'n'), ('•', 'n'), ('🥁🥁🥁🥁🥁', 'n'), ('•', 'n'), ('captains', 'n'), ('and', 'n'), ('pentagon', 'n'), ('•', 'n'), ('🎷🎷🎷🎷🎷•', 'n'), ('🎹🎹🎹🎹🎹', 'n'), ('•', 'a'), ('african', 'a'), ('music', 'n'), ('industry', 'n'), ('march', 'v'), ('7', 'n'), ('2022', 'n'), ('hashtag', 'n'), ('•', 'n'), ('∆nkh', 'n'), ('•', 'n'), ('°', 'n'), ('at', 'n'), ('ile', 'a'), ('ibeji', 'n'), ('farm', 'n'), ('•', 'n'), ('•', 'n'), ('detroit', 'v'), ('michigama', 'n'), ('•', 'n'), ('|waawiiyaatanong', 'n'), ('|∆|', 'n'), ('•', 'n'), ('||', 'n'), ('•', 'n'), ('|∆|', 'n')]","['monday', '•', '🎸•', '•', '🥁🥁🥁🥁🥁', '•', 'captain', 'and', 'pentagon', '•', '🎷🎷🎷🎷🎷•', '🎹🎹🎹🎹🎹', '•', 'african', 'music', 'industry', 'march', '7', '2022', 'hashtag', '•', '∆nkh', '•', '°', 'at', 'ile', 'ibeji', 'farm', '•', '•', 'detroit', 'michigama', '•', '|waawiiyaatanong', '|∆|', '•', '||', '•', '|∆|']"
121,"['who', 'abbasع', 'guard', 'zainabص', 'door', 'wish', 'moon', 'bani', 'hashim', 'king', 'loyalty', 'amp', 'honor', 'king', 'patience', 'amp', 'beauty', 'father', 'excellence', 'hope', 'hopeles', 'shield', 'husyanع', 'lion', 'lion', 'allah💚💛']","[('who', 'WP'), ('abbasع', 'VBZ'), ('guard', 'NN'), ('zainabص', 'NN'), ('door', 'NN'), ('wish', 'JJ'), ('moon', 'NN'), ('bani', 'VBD'), ('hashim', 'JJ'), ('king', 'NN'), ('loyalty', 'NN'), ('amp', 'NN'), ('honor', 'NN'), ('king', 'VBG'), ('patience', 'NN'), ('amp', 'NN'), ('beauty', 'NN'), ('father', 'NN'), ('excellence', 'NN'), ('hope', 'NN'), ('hopeles', 'NNS'), ('shield', 'VBD'), ('husyanع', 'JJ'), ('lion', 'NN'), ('lion', 'NN'), ('allah💚💛', 'NN')]","[('who', 'n'), ('abbasع', 'v'), ('guard', 'n'), ('zainabص', 'n'), ('door', 'n'), ('wish', 'a'), ('moon', 'n'), ('bani', 'v'), ('hashim', 'a'), ('king', 'n'), ('loyalty', 'n'), ('amp', 'n'), ('honor', 'n'), ('king', 'v'), ('patience', 'n'), ('amp', 'n'), ('beauty', 'n'), ('father', 'n'), ('excellence', 'n'), ('hope', 'n'), ('hopeles', 'n'), ('shield', 'v'), ('husyanع', 'a'), ('lion', 'n'), ('lion', 'n'), ('allah💚💛', 'n')]","['who', 'abbasع', 'guard', 'zainabص', 'door', 'wish', 'moon', 'bani', 'hashim', 'king', 'loyalty', 'amp', 'honor', 'king', 'patience', 'amp', 'beauty', 'father', 'excellence', 'hope', 'hopeles', 'shield', 'husyanع', 'lion', 'lion', 'allah💚💛']"
122,"['words', 'that', 'i', 'do', 'not', 'want', 'to', 'forget', 'i', 'am', 'going', 'to', 'keep', 'expressing', 'them', 'trying', 'never', 'to', 'lose', 'them', 'someday', 'will', 'be', 'nice', 'to', 'share', 'laugh', 'with', 'someone', 'in', 'this', 'world', 'thinking', 'like', 'that', 'in', 'future', 'i', 'will', 'surely', 'find', 'reason']","[('words', 'NNS'), ('that', 'WDT'), ('i', 'VBP'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('forget', 'VB'), ('i', 'JJ'), ('am', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('keep', 'VB'), ('expressing', 'VBG'), ('them', 'PRP'), ('trying', 'VBG'), ('never', 'RB'), ('to', 'TO'), ('lose', 'VB'), ('them', 'PRP'), ('someday', 'RB'), ('will', 'MD'), ('be', 'VB'), ('nice', 'JJ'), ('to', 'TO'), ('share', 'NN'), ('laugh', 'IN'), ('with', 'IN'), ('someone', 'NN'), ('in', 'IN'), ('this', 'DT'), ('world', 'NN'), ('thinking', 'VBG'), ('like', 'IN'), ('that', 'DT'), ('in', 'IN'), ('future', 'JJ'), ('i', 'NN'), ('will', 'MD'), ('surely', 'RB'), ('find', 'VB'), ('reason', 'NN')]","[('words', 'n'), ('that', 'n'), ('i', 'v'), ('do', 'v'), ('not', 'r'), ('want', 'v'), ('to', 'n'), ('forget', 'v'), ('i', 'a'), ('am', 'v'), ('going', 'v'), ('to', 'n'), ('keep', 'v'), ('expressing', 'v'), ('them', 'n'), ('trying', 'v'), ('never', 'r'), ('to', 'n'), ('lose', 'v'), ('them', 'n'), ('someday', 'r'), ('will', 'n'), ('be', 'v'), ('nice', 'a'), ('to', 'n'), ('share', 'n'), ('laugh', 'n'), ('with', 'n'), ('someone', 'n'), ('in', 'n'), ('this', 'n'), ('world', 'n'), ('thinking', 'v'), ('like', 'n'), ('that', 'n'), ('in', 'n'), ('future', 'a'), ('i', 'n'), ('will', 'n'), ('surely', 'r'), ('find', 'v'), ('reason', 'n')]","['word', 'that', 'i', 'do', 'not', 'want', 'to', 'forget', 'i', 'be', 'go', 'to', 'keep', 'express', 'them', 'try', 'never', 'to', 'lose', 'them', 'someday', 'will', 'be', 'nice', 'to', 'share', 'laugh', 'with', 'someone', 'in', 'this', 'world', 'think', 'like', 'that', 'in', 'future', 'i', 'will', 'surely', 'find', 'reason']"
123,"['and', 'you', 'should', 'consider', 'hypocrisy', 'jennifer', 'r', 'storm', 'victim', 'advocate', 'andrea', 'constand', 'out', 'one', 'side', 'she', 'against', 'drugs', 'and', 'sex', 'out', 'other', 'she', 'was', 'ed', 'marsy', ""'s"", 'law', 'paid', 'by', 'henry', 't', 'nicholas', 'iii']","[('and', 'CC'), ('you', 'PRP'), ('should', 'MD'), ('consider', 'VB'), ('hypocrisy', 'NN'), ('jennifer', 'NN'), ('r', 'NN'), ('storm', 'NN'), ('victim', 'NN'), ('advocate', 'NN'), ('andrea', 'NN'), ('constand', 'NN'), ('out', 'IN'), ('one', 'CD'), ('side', 'NN'), ('she', 'PRP'), ('against', 'IN'), ('drugs', 'NNS'), ('and', 'CC'), ('sex', 'NN'), ('out', 'RP'), ('other', 'JJ'), ('she', 'PRP'), ('was', 'VBD'), ('ed', 'JJ'), ('marsy', 'NN'), (""'s"", 'POS'), ('law', 'NN'), ('paid', 'VBN'), ('by', 'IN'), ('henry', 'NN'), ('t', 'NN'), ('nicholas', 'NNS'), ('iii', 'VBP')]","[('and', 'n'), ('you', 'n'), ('should', 'n'), ('consider', 'v'), ('hypocrisy', 'n'), ('jennifer', 'n'), ('r', 'n'), ('storm', 'n'), ('victim', 'n'), ('advocate', 'n'), ('andrea', 'n'), ('constand', 'n'), ('out', 'n'), ('one', 'n'), ('side', 'n'), ('she', 'n'), ('against', 'n'), ('drugs', 'n'), ('and', 'n'), ('sex', 'n'), ('out', 'r'), ('other', 'a'), ('she', 'n'), ('was', 'v'), ('ed', 'a'), ('marsy', 'n'), (""'s"", 'n'), ('law', 'n'), ('paid', 'v'), ('by', 'n'), ('henry', 'n'), ('t', 'n'), ('nicholas', 'n'), ('iii', 'v')]","['and', 'you', 'should', 'consider', 'hypocrisy', 'jennifer', 'r', 'storm', 'victim', 'advocate', 'andrea', 'constand', 'out', 'one', 'side', 'she', 'against', 'drug', 'and', 'sex', 'out', 'other', 'she', 'be', 'ed', 'marsy', ""'s"", 'law', 'pay', 'by', 'henry', 't', 'nicholas', 'iii']"
124,"['hashtag', 'concurred', 'with', 'me', 'in', 'their', 'initial', 'response', 'to', 'having', 'kyrie', 'as', 'part', 'time', 'player', 'not', 'good', 'team', 'cohesion', 'so', 'from', 'day', 'they', 'relented', 'spiraling', 'forced', 'to', 'take', 'damaged', 'goods', 'in', 'exchangebfor', 'best', 'point', 'guard', 'in', 'league', 'i', 'been', 'around', 'you', 'know', '...', '.seen', 'lot']","[('hashtag', 'NN'), ('concurred', 'VBD'), ('with', 'IN'), ('me', 'PRP'), ('in', 'IN'), ('their', 'PRP$'), ('initial', 'JJ'), ('response', 'NN'), ('to', 'TO'), ('having', 'VBG'), ('kyrie', 'VBN'), ('as', 'IN'), ('part', 'NN'), ('time', 'NN'), ('player', 'NN'), ('not', 'RB'), ('good', 'JJ'), ('team', 'NN'), ('cohesion', 'NN'), ('so', 'RB'), ('from', 'IN'), ('day', 'NN'), ('they', 'PRP'), ('relented', 'VBD'), ('spiraling', 'VBG'), ('forced', 'VBN'), ('to', 'TO'), ('take', 'VB'), ('damaged', 'VBN'), ('goods', 'NNS'), ('in', 'IN'), ('exchangebfor', 'JJ'), ('best', 'JJS'), ('point', 'NN'), ('guard', 'NN'), ('in', 'IN'), ('league', 'NN'), ('i', 'NN'), ('been', 'VBN'), ('around', 'IN'), ('you', 'PRP'), ('know', 'VBP'), ('...', ':'), ('.seen', 'JJ'), ('lot', 'NN')]","[('hashtag', 'n'), ('concurred', 'v'), ('with', 'n'), ('me', 'n'), ('in', 'n'), ('their', 'n'), ('initial', 'a'), ('response', 'n'), ('to', 'n'), ('having', 'v'), ('kyrie', 'v'), ('as', 'n'), ('part', 'n'), ('time', 'n'), ('player', 'n'), ('not', 'r'), ('good', 'a'), ('team', 'n'), ('cohesion', 'n'), ('so', 'r'), ('from', 'n'), ('day', 'n'), ('they', 'n'), ('relented', 'v'), ('spiraling', 'v'), ('forced', 'v'), ('to', 'n'), ('take', 'v'), ('damaged', 'v'), ('goods', 'n'), ('in', 'n'), ('exchangebfor', 'a'), ('best', 'a'), ('point', 'n'), ('guard', 'n'), ('in', 'n'), ('league', 'n'), ('i', 'n'), ('been', 'v'), ('around', 'n'), ('you', 'n'), ('know', 'v'), ('...', 'n'), ('.seen', 'a'), ('lot', 'n')]","['hashtag', 'concur', 'with', 'me', 'in', 'their', 'initial', 'response', 'to', 'have', 'kyrie', 'a', 'part', 'time', 'player', 'not', 'good', 'team', 'cohesion', 'so', 'from', 'day', 'they', 'relent', 'spiral', 'force', 'to', 'take', 'damage', 'good', 'in', 'exchangebfor', 'best', 'point', 'guard', 'in', 'league', 'i', 'be', 'around', 'you', 'know', '...', '.seen', 'lot']"
125,"['check', 'out', 'this', 'listing', 'i', 'just', 'added', 'to', 'my', 'hashtag', 'closet', 'charlotte', 'russe', 'nude', 'colored', 'lace', 'camisole', 'hashtag']","[('check', 'VB'), ('out', 'RP'), ('this', 'DT'), ('listing', 'NN'), ('i', 'NN'), ('just', 'RB'), ('added', 'VBD'), ('to', 'TO'), ('my', 'PRP$'), ('hashtag', 'NN'), ('closet', 'NN'), ('charlotte', 'NN'), ('russe', 'NN'), ('nude', 'NN'), ('colored', 'VBD'), ('lace', 'JJ'), ('camisole', 'NN'), ('hashtag', 'NN')]","[('check', 'v'), ('out', 'r'), ('this', 'n'), ('listing', 'n'), ('i', 'n'), ('just', 'r'), ('added', 'v'), ('to', 'n'), ('my', 'n'), ('hashtag', 'n'), ('closet', 'n'), ('charlotte', 'n'), ('russe', 'n'), ('nude', 'n'), ('colored', 'v'), ('lace', 'a'), ('camisole', 'n'), ('hashtag', 'n')]","['check', 'out', 'this', 'listing', 'i', 'just', 'add', 'to', 'my', 'hashtag', 'closet', 'charlotte', 'russe', 'nude', 'color', 'lace', 'camisole', 'hashtag']"
126,"['dan', 'lamothe', '·', '5m', 'airspace', 'still', 'contested', 'as', 'has', 'been', 'pentagon', 'official', 'says', '“', 'we', 'do', 'continue', 'to', 'assess', 'that', 'president', 'zelensky', 'has', 'vast', 'majority', 'his', 'fixed-wing', 'aircraft', 'available', 'to', 'him', '”', 'senior', 'you.s', 'defense', 'official', 'says']","[('dan', 'NN'), ('lamothe', 'NN'), ('·', '$'), ('5m', 'CD'), ('airspace', 'NN'), ('still', 'RB'), ('contested', 'VBN'), ('as', 'IN'), ('has', 'VBZ'), ('been', 'VBN'), ('pentagon', 'VBN'), ('official', 'JJ'), ('says', 'VBZ'), ('“', 'NN'), ('we', 'PRP'), ('do', 'VBP'), ('continue', 'VB'), ('to', 'TO'), ('assess', 'VB'), ('that', 'IN'), ('president', 'NN'), ('zelensky', 'NN'), ('has', 'VBZ'), ('vast', 'VBN'), ('majority', 'NN'), ('his', 'PRP$'), ('fixed-wing', 'NN'), ('aircraft', 'NN'), ('available', 'JJ'), ('to', 'TO'), ('him', 'PRP'), ('”', 'VB'), ('senior', 'JJ'), ('you.s', 'NN'), ('defense', 'NN'), ('official', 'NN'), ('says', 'VBZ')]","[('dan', 'n'), ('lamothe', 'n'), ('·', 'n'), ('5m', 'n'), ('airspace', 'n'), ('still', 'r'), ('contested', 'v'), ('as', 'n'), ('has', 'v'), ('been', 'v'), ('pentagon', 'v'), ('official', 'a'), ('says', 'v'), ('“', 'n'), ('we', 'n'), ('do', 'v'), ('continue', 'v'), ('to', 'n'), ('assess', 'v'), ('that', 'n'), ('president', 'n'), ('zelensky', 'n'), ('has', 'v'), ('vast', 'v'), ('majority', 'n'), ('his', 'n'), ('fixed-wing', 'n'), ('aircraft', 'n'), ('available', 'a'), ('to', 'n'), ('him', 'n'), ('”', 'v'), ('senior', 'a'), ('you.s', 'n'), ('defense', 'n'), ('official', 'n'), ('says', 'v')]","['dan', 'lamothe', '·', '5m', 'airspace', 'still', 'contest', 'a', 'have', 'be', 'pentagon', 'official', 'say', '“', 'we', 'do', 'continue', 'to', 'assess', 'that', 'president', 'zelensky', 'have', 'vast', 'majority', 'his', 'fixed-wing', 'aircraft', 'available', 'to', 'him', '”', 'senior', 'you.s', 'defense', 'official', 'say']"
127,"['technology', 'was', 'found', 'in', 'immune', 'system', 'bacteria', 'and', 'researchers', 'learned', 'could', 'be', 'customized', 'to', 'target', 'specific', 'genes', 'and', 'cut', 'strands', 'dna']","[('technology', 'NN'), ('was', 'VBD'), ('found', 'VBN'), ('in', 'IN'), ('immune', 'JJ'), ('system', 'NN'), ('bacteria', 'NNS'), ('and', 'CC'), ('researchers', 'NNS'), ('learned', 'VBD'), ('could', 'MD'), ('be', 'VB'), ('customized', 'VBN'), ('to', 'TO'), ('target', 'VB'), ('specific', 'JJ'), ('genes', 'NNS'), ('and', 'CC'), ('cut', 'VB'), ('strands', 'NNS'), ('dna', 'VB')]","[('technology', 'n'), ('was', 'v'), ('found', 'v'), ('in', 'n'), ('immune', 'a'), ('system', 'n'), ('bacteria', 'n'), ('and', 'n'), ('researchers', 'n'), ('learned', 'v'), ('could', 'n'), ('be', 'v'), ('customized', 'v'), ('to', 'n'), ('target', 'v'), ('specific', 'a'), ('genes', 'n'), ('and', 'n'), ('cut', 'v'), ('strands', 'n'), ('dna', 'v')]","['technology', 'be', 'find', 'in', 'immune', 'system', 'bacteria', 'and', 'researcher', 'learn', 'could', 'be', 'customize', 'to', 'target', 'specific', 'gene', 'and', 'cut', 'strand', 'dna']"
128,"['this', 'generous', 'and', 'good-natured', '4th-gr', 'shining', 'shark', 'was', 'nominated', 'by', 'mrs.', 'schmidt', 'selflessly', 'deciding', 'to', 'donate', 'his', 'friday', 'pretzel', 'money', 'to', 'class', 'coin', 'collection', 'cancer', 'research', 'we', 'are', 'soooo', 'impressed', 'with', 'this', 'meaningful', 'gesture', 'and', 'compassionate', 'act', 'kindness']","[('this', 'DT'), ('generous', 'JJ'), ('and', 'CC'), ('good-natured', 'JJ'), ('4th-gr', 'JJ'), ('shining', 'NN'), ('shark', 'NN'), ('was', 'VBD'), ('nominated', 'VBN'), ('by', 'IN'), ('mrs.', 'NN'), ('schmidt', 'NN'), ('selflessly', 'RB'), ('deciding', 'VBG'), ('to', 'TO'), ('donate', 'VB'), ('his', 'PRP$'), ('friday', 'NN'), ('pretzel', 'VB'), ('money', 'NN'), ('to', 'TO'), ('class', 'NN'), ('coin', 'NN'), ('collection', 'NN'), ('cancer', 'NN'), ('research', 'NN'), ('we', 'PRP'), ('are', 'VBP'), ('soooo', 'JJ'), ('impressed', 'JJ'), ('with', 'IN'), ('this', 'DT'), ('meaningful', 'JJ'), ('gesture', 'NN'), ('and', 'CC'), ('compassionate', 'NN'), ('act', 'NN'), ('kindness', 'NN')]","[('this', 'n'), ('generous', 'a'), ('and', 'n'), ('good-natured', 'a'), ('4th-gr', 'a'), ('shining', 'n'), ('shark', 'n'), ('was', 'v'), ('nominated', 'v'), ('by', 'n'), ('mrs.', 'n'), ('schmidt', 'n'), ('selflessly', 'r'), ('deciding', 'v'), ('to', 'n'), ('donate', 'v'), ('his', 'n'), ('friday', 'n'), ('pretzel', 'v'), ('money', 'n'), ('to', 'n'), ('class', 'n'), ('coin', 'n'), ('collection', 'n'), ('cancer', 'n'), ('research', 'n'), ('we', 'n'), ('are', 'v'), ('soooo', 'a'), ('impressed', 'a'), ('with', 'n'), ('this', 'n'), ('meaningful', 'a'), ('gesture', 'n'), ('and', 'n'), ('compassionate', 'n'), ('act', 'n'), ('kindness', 'n')]","['this', 'generous', 'and', 'good-natured', '4th-gr', 'shining', 'shark', 'be', 'nominate', 'by', 'mrs.', 'schmidt', 'selflessly', 'decide', 'to', 'donate', 'his', 'friday', 'pretzel', 'money', 'to', 'class', 'coin', 'collection', 'cancer', 'research', 'we', 'be', 'soooo', 'impressed', 'with', 'this', 'meaningful', 'gesture', 'and', 'compassionate', 'act', 'kindness']"
129,"['they', 'are', 'saying', 'they', 'are', 'not', 'going', 'anywhere', 'so', 'they', 'rather', 'occupy', 'market', 'on', '50/50', 'basis', 'with', 'sans', 'they', 'said', 'they', 'are', 'here', 'to', 'work', 'so', 'they', 'will', 'not', 'leave']","[('they', 'PRP'), ('are', 'VBP'), ('saying', 'VBG'), ('they', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('going', 'VBG'), ('anywhere', 'RB'), ('so', 'RB'), ('they', 'PRP'), ('rather', 'RB'), ('occupy', 'VBP'), ('market', 'NN'), ('on', 'IN'), ('50/50', 'CD'), ('basis', 'NN'), ('with', 'IN'), ('sans', 'NNS'), ('they', 'PRP'), ('said', 'VBD'), ('they', 'PRP'), ('are', 'VBP'), ('here', 'RB'), ('to', 'TO'), ('work', 'VB'), ('so', 'RB'), ('they', 'PRP'), ('will', 'MD'), ('not', 'RB'), ('leave', 'VB')]","[('they', 'n'), ('are', 'v'), ('saying', 'v'), ('they', 'n'), ('are', 'v'), ('not', 'r'), ('going', 'v'), ('anywhere', 'r'), ('so', 'r'), ('they', 'n'), ('rather', 'r'), ('occupy', 'v'), ('market', 'n'), ('on', 'n'), ('50/50', 'n'), ('basis', 'n'), ('with', 'n'), ('sans', 'n'), ('they', 'n'), ('said', 'v'), ('they', 'n'), ('are', 'v'), ('here', 'r'), ('to', 'n'), ('work', 'v'), ('so', 'r'), ('they', 'n'), ('will', 'n'), ('not', 'r'), ('leave', 'v')]","['they', 'be', 'say', 'they', 'be', 'not', 'go', 'anywhere', 'so', 'they', 'rather', 'occupy', 'market', 'on', '50/50', 'basis', 'with', 'sans', 'they', 'say', 'they', 'be', 'here', 'to', 'work', 'so', 'they', 'will', 'not', 'leave']"
130,"['if', 'you', 'can', 'get', 'woman', 'mad', 'i', 'am', 'way', 'more', 'afraid', 'her', 'than', 'any', 'man', 'check', 'what', 'female', 'serial', 'killers', 'do', '😳']","[('if', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('woman', 'NN'), ('mad', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('way', 'NN'), ('more', 'RBR'), ('afraid', 'IN'), ('her', 'PRP$'), ('than', 'IN'), ('any', 'DT'), ('man', 'NN'), ('check', 'VB'), ('what', 'WP'), ('female', 'JJ'), ('serial', 'JJ'), ('killers', 'NNS'), ('do', 'VBP'), ('😳', 'VB')]","[('if', 'n'), ('you', 'n'), ('can', 'n'), ('get', 'v'), ('woman', 'n'), ('mad', 'n'), ('i', 'n'), ('am', 'v'), ('way', 'n'), ('more', 'r'), ('afraid', 'n'), ('her', 'n'), ('than', 'n'), ('any', 'n'), ('man', 'n'), ('check', 'v'), ('what', 'n'), ('female', 'a'), ('serial', 'a'), ('killers', 'n'), ('do', 'v'), ('😳', 'v')]","['if', 'you', 'can', 'get', 'woman', 'mad', 'i', 'be', 'way', 'more', 'afraid', 'her', 'than', 'any', 'man', 'check', 'what', 'female', 'serial', 'killer', 'do', '😳']"
131,"['took', 'time', 'to', 'open', 'skull', 'x-rays', 'were', 'confusing', 'operation', 'had', 'been', 'hashtag', 'looking', 'into', 'mind', 'dictator', 'was', 'crucial', 'atrocities', 'had', 'been', 'committed', 'beyond', 'modern', 'day', 'comprehension', 'amp', 'as', 'bone', 'fell', 'apart', 'there', 'was', 'evil', 'pure', 'evil', 'hashtag', 'hashtag']","[('took', 'VBD'), ('time', 'NN'), ('to', 'TO'), ('open', 'VB'), ('skull', 'JJ'), ('x-rays', 'NNS'), ('were', 'VBD'), ('confusing', 'VBG'), ('operation', 'NN'), ('had', 'VBD'), ('been', 'VBN'), ('hashtag', 'JJ'), ('looking', 'VBG'), ('into', 'IN'), ('mind', 'NN'), ('dictator', 'NN'), ('was', 'VBD'), ('crucial', 'JJ'), ('atrocities', 'NNS'), ('had', 'VBD'), ('been', 'VBN'), ('committed', 'VBN'), ('beyond', 'IN'), ('modern', 'JJ'), ('day', 'NN'), ('comprehension', 'NN'), ('amp', 'NN'), ('as', 'IN'), ('bone', 'NN'), ('fell', 'VBD'), ('apart', 'RB'), ('there', 'EX'), ('was', 'VBD'), ('evil', 'JJ'), ('pure', 'NN'), ('evil', 'VBZ'), ('hashtag', 'NN'), ('hashtag', 'NN')]","[('took', 'v'), ('time', 'n'), ('to', 'n'), ('open', 'v'), ('skull', 'a'), ('x-rays', 'n'), ('were', 'v'), ('confusing', 'v'), ('operation', 'n'), ('had', 'v'), ('been', 'v'), ('hashtag', 'a'), ('looking', 'v'), ('into', 'n'), ('mind', 'n'), ('dictator', 'n'), ('was', 'v'), ('crucial', 'a'), ('atrocities', 'n'), ('had', 'v'), ('been', 'v'), ('committed', 'v'), ('beyond', 'n'), ('modern', 'a'), ('day', 'n'), ('comprehension', 'n'), ('amp', 'n'), ('as', 'n'), ('bone', 'n'), ('fell', 'v'), ('apart', 'r'), ('there', 'n'), ('was', 'v'), ('evil', 'a'), ('pure', 'n'), ('evil', 'v'), ('hashtag', 'n'), ('hashtag', 'n')]","['take', 'time', 'to', 'open', 'skull', 'x-ray', 'be', 'confuse', 'operation', 'have', 'be', 'hashtag', 'look', 'into', 'mind', 'dictator', 'be', 'crucial', 'atrocity', 'have', 'be', 'commit', 'beyond', 'modern', 'day', 'comprehension', 'amp', 'a', 'bone', 'fell', 'apart', 'there', 'be', 'evil', 'pure', 'evil', 'hashtag', 'hashtag']"
132,"['eesharebba*sweet', 'virtuous', 'versatile', 'pure', 'pretty', 'precious', 'pious', 'fregrent*rose🥀bud', 'as', 'prayers*from*innocent', 'hearts*praised*by*all', 'with', 'noble*honours', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag']","[('eesharebba*sweet', 'RB'), ('virtuous', 'JJ'), ('versatile', 'JJ'), ('pure', 'NN'), ('pretty', 'RB'), ('precious', 'JJ'), ('pious', 'JJ'), ('fregrent*rose🥀bud', 'NN'), ('as', 'IN'), ('prayers*from*innocent', 'NN'), ('hearts*praised*by*all', 'NN'), ('with', 'IN'), ('noble*honours', 'NNS'), ('hashtag', 'VBP'), ('hashtag', 'JJ'), ('hashtag', 'NN'), ('hashtag', 'NN'), ('hashtag', 'NN'), ('hashtag', 'NN'), ('hashtag', 'NN'), ('hashtag', 'NN'), ('hashtag', 'NN'), ('hashtag', 'NN')]","[('eesharebba*sweet', 'r'), ('virtuous', 'a'), ('versatile', 'a'), ('pure', 'n'), ('pretty', 'r'), ('precious', 'a'), ('pious', 'a'), ('fregrent*rose🥀bud', 'n'), ('as', 'n'), ('prayers*from*innocent', 'n'), ('hearts*praised*by*all', 'n'), ('with', 'n'), ('noble*honours', 'n'), ('hashtag', 'v'), ('hashtag', 'a'), ('hashtag', 'n'), ('hashtag', 'n'), ('hashtag', 'n'), ('hashtag', 'n'), ('hashtag', 'n'), ('hashtag', 'n'), ('hashtag', 'n'), ('hashtag', 'n')]","['eesharebba*sweet', 'virtuous', 'versatile', 'pure', 'pretty', 'precious', 'pious', 'fregrent*rose🥀bud', 'a', 'prayers*from*innocent', 'hearts*praised*by*all', 'with', 'noble*honours', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag', 'hashtag']"
